subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
944548,21,0,87,1,0.4444444444444444,4,-0.11800887
944548,21,0,88,0,-0.7777777777777778,4,-0.102904156
944548,21,0,89,0,-0.4444444444444444,4,-0.09101878
944548,21,0,90,1,0.8888888888888888,4,-0.06460838
944548,21,0,91,0,-0.8888888888888888,5,-0.04917545
944548,21,0,92,0,-0.5555555555555556,4,-0.03515182
944548,21,0,93,0,-0.8888888888888888,4,-0.008664026
944548,21,0,94,0,-0.3333333333333333,4,0.02216869
944548,21,0,95,0,-0.8888888888888888,4,0.07593575
944548,21,0,96,1,0.3333333333333333,5,0.12322439
944548,21,0,97,1,0.0,4,0.16008207
944548,21,0,98,1,0.8888888888888888,4,0.15735355
944548,21,0,99,1,0.4444444444444444,4,0.16707808
944548,21,0,100,0,-0.4444444444444444,3,0.16543329
944548,21,0,101,1,0.8888888888888888,4,0.18505102
944548,21,0,102,1,0.4444444444444444,4,0.2115551
944548,21,0,103,0,-0.3333333333333333,4,0.22622341
944548,21,0,104,1,-0.1111111111111111,4,0.2720962
944548,21,0,105,1,-0.7777777777777778,2,0.2884808
944548,21,0,106,1,0.7777777777777778,4,0.2164541
944548,21,0,107,0,-0.6666666666666666,4,0.1560144
944548,21,0,108,0,-0.7777777777777778,4,0.099345356
944548,21,0,109,0,-0.1111111111111111,5,0.05891047
944548,21,0,110,0,-0.6666666666666666,4,0.046769127
944548,21,0,111,1,0.2222222222222222,4,0.048516564
944548,21,0,112,0,-0.1111111111111111,4,0.022138951
944548,21,0,113,1,-0.3333333333333333,1,0.032022048
944548,21,0,114,0,0.1111111111111111,3,-0.030750144
944548,21,0,115,1,0.6666666666666666,4,-0.043985352
944548,21,0,116,0,0.5555555555555556,1,-0.0627159
944548,21,0,117,1,0.0,3,-0.0027232883
944548,21,0,118,0,-0.7777777777777778,4,0.0049849446
944548,21,0,119,0,-0.2222222222222222,3,0.022199381
944548,21,0,120,1,0.2222222222222222,4,0.06757141
944548,21,0,121,0,-0.3333333333333333,3,0.085422546
944548,21,0,122,1,-0.1111111111111111,4,0.13130093
944548,21,0,123,0,-0.5555555555555556,2,0.120674275
944548,21,0,124,1,0.3333333333333333,3,0.13151583
944548,21,0,125,1,0.7777777777777778,3,0.11812258
944548,21,0,126,0,-0.4444444444444444,1,0.096193805
944548,21,0,127,0,-0.5555555555555556,3,0.107217
944548,21,0,128,1,0.5555555555555556,5,0.12431964
944548,21,0,129,1,0.0,4,0.14179283
944548,21,0,130,1,0.7777777777777778,4,0.11633504
944548,21,0,131,1,0.6666666666666666,3,0.09791513
944548,21,0,132,0,-0.2222222222222222,4,0.068524614
944548,21,0,133,1,0.5555555555555556,4,0.07216443
944548,21,0,134,1,0.7777777777777778,4,0.06425554
944548,21,0,135,1,0.2222222222222222,4,0.062600724
944548,21,0,136,0,-0.2222222222222222,2,0.0294126
953958,21,0,1,1,-0.8888888888888888,4,1.3632041
953958,21,0,2,0,0.3333333333333333,4,1.3024123
953958,21,0,3,1,-0.6666666666666666,3,1.3777441
953958,21,0,4,0,-0.5555555555555556,5,1.3719763
953958,21,0,5,1,-0.4444444444444444,4,1.4354713
953958,21,0,6,1,0.2222222222222222,6,1.4531162
953958,21,0,7,1,-0.7777777777777778,4,1.4688045
953958,21,0,8,0,-0.3333333333333333,3,1.3925774
953958,21,0,9,1,-0.1111111111111111,4,1.4225878
953958,21,0,10,1,0.0,5,1.4288558
953958,21,0,11,1,0.6666666666666666,5,1.4243802
953958,21,0,12,1,-0.7777777777777778,5,1.4145865
953958,21,0,13,1,0.1111111111111111,5,1.326082
953958,21,0,14,1,0.0,4,1.2294213
953958,21,0,15,1,0.1111111111111111,4,1.1151822
953958,21,0,16,1,0.8888888888888888,4,0.9770532
953958,21,0,17,1,0.1111111111111111,4,0.8389748
953958,21,0,18,0,0.2222222222222222,3,0.6812775
953958,21,0,19,1,0.8888888888888888,4,0.6299228
953958,21,0,20,0,-0.5555555555555556,3,0.5934333
953958,21,0,21,1,0.5555555555555556,4,0.5843123
953958,21,0,22,1,0.7777777777777778,5,0.55771005
953958,21,0,23,1,0.4444444444444444,5,0.51870966
953958,21,0,24,0,-0.5555555555555556,4,0.47086367
953958,21,0,25,1,0.1111111111111111,4,0.45678937
953958,21,0,26,1,0.7777777777777778,3,0.41150397
953958,21,0,27,0,-0.2222222222222222,3,0.35724065
953958,21,0,28,1,0.6666666666666666,4,0.3505188
953958,21,0,29,1,0.3333333333333333,4,0.35141727
953958,21,0,30,1,0.6666666666666666,5,0.321615
953958,21,0,31,1,0.8888888888888888,5,0.28071916
953958,21,0,32,1,0.5555555555555556,3,0.22864905
953958,21,0,33,1,0.5555555555555556,3,0.15416205
953958,21,0,34,0,-0.7777777777777778,5,0.070555426
953958,21,0,35,0,-0.6666666666666666,5,-0.005151239
953958,21,0,36,1,0.4444444444444444,3,-0.06560052
953958,21,0,37,0,0.2222222222222222,4,-0.16331442
953958,21,0,38,0,-0.3333333333333333,5,-0.18083079
953958,21,0,39,0,0.5555555555555556,4,-0.16722949
953958,21,0,40,1,0.7777777777777778,6,-0.044106383
953958,21,0,41,1,0.4444444444444444,4,0.0638819
953958,21,0,42,1,-0.6666666666666666,4,0.13752972
953958,21,0,43,0,-0.1111111111111111,3,0.086001344
953958,21,0,44,1,-0.1111111111111111,4,0.101974845
953958,21,0,45,0,-0.8888888888888888,5,0.045282055
953958,21,0,46,0,-0.5555555555555556,2,-0.00237301
953958,21,0,47,1,0.2222222222222222,4,-0.025529562
953958,21,0,48,0,-0.8888888888888888,4,-0.10314699
953958,21,0,49,0,0.0,2,-0.17423548
953958,21,0,50,0,-0.4444444444444444,4,-0.18806358
953958,21,0,51,0,-0.2222222222222222,4,-0.17637178
953958,21,0,52,1,0.0,4,-0.12213058
953958,21,0,53,0,-0.6666666666666666,4,-0.15891516
953958,21,0,54,0,-0.2222222222222222,4,-0.1808905
953958,21,0,55,0,-0.8888888888888888,5,-0.15687655
953958,21,0,56,0,-0.3333333333333333,4,-0.13025513
953958,21,0,57,1,0.3333333333333333,5,-0.08447361
953958,21,0,58,0,-0.4444444444444444,4,-0.07735909
953958,21,0,59,0,-0.1111111111111111,3,-0.0370304
953958,21,0,60,1,0.4444444444444444,4,0.055298466
953958,21,0,61,1,0.3333333333333333,4,0.11349023
953958,21,0,62,0,-0.3333333333333333,4,0.13091366
953958,21,0,63,0,-0.4444444444444444,4,0.20593177
953958,21,0,64,1,0.6666666666666666,4,0.30300292
953958,21,0,65,1,0.8888888888888888,6,0.3877242
