correlation,rmse,generative_a,estimated_a,generative_sigmasq,estimated_sigmasq,generative_mu_x,estimated_mu_x
0.8379913190258019,0.9562754,0.94376796,0.9699816,0.29406902,0.31590587,0.26575166,0.11406522
0.8591833453902419,0.662189,0.9570119,0.95145905,0.119078636,0.22820972,-0.26986352,-0.28131568
0.879250060284543,0.5931747,0.9439613,0.9540133,0.18708117,0.24285293,-0.60243386,-0.03662488
0.6128687404549473,0.59835196,0.9705452,0.9562027,0.06275794,0.2418048,-0.6539538,-0.6186974
0.95346837070975,0.61962736,0.98108274,0.96597385,0.14259231,0.27078745,0.10963741,0.16247678
0.3605739088497709,0.9864694,0.9474631,0.9469379,0.2110445,0.1647259,0.45311284,-0.30528283
0.7343219998392412,0.46457282,0.9232247,0.93831176,0.120393455,0.24730119,-0.18033276,-0.046678074
0.7943854995579135,22.447788,0.9935709,0.9871585,0.1040518,9.481725,0.7164701,0.15419742
0.8685636202877582,1.4261084,0.9843419,0.9821911,0.46204326,0.2000254,-0.11941655,0.5620208
0.7501728156900571,0.64182144,0.898523,0.9346265,0.13518012,0.52257967,0.08283829,0.1549624
0.8906518768587735,0.6391736,0.9807901,0.9529776,0.12944953,0.19939685,0.36070034,0.09770115
0.5706775982638052,0.6266188,0.9515806,0.94050556,0.078478865,0.14027,-0.50229794,-0.034897868
0.8376818583715134,0.5379104,0.9819556,0.9431652,0.085928775,0.13402878,0.050493598,-0.0264882
0.9045414355759184,0.70222276,0.9721501,0.9685331,0.17548358,0.19043398,0.06944351,0.21495855
0.7791857567719638,1.1617637,0.9388548,0.9569587,0.23448674,0.32619116,-0.21118234,0.3054019
0.7362390483080139,1.2449265,0.98731637,0.9688949,0.36753058,0.17598216,-0.6535057,-0.46365908
0.8145727835383009,1.376984,0.97596115,0.9812809,0.2514897,0.14955278,0.631727,0.61170006
0.8601639739570776,1.1035831,0.986576,0.97515714,0.41084573,0.3614269,0.5425558,-0.1523485
0.8745559038662487,0.6717627,0.9665534,0.9663134,0.10971479,0.18768415,0.33723965,0.331518
0.7681617233341371,1.0253419,0.94482166,0.95605314,0.5042262,0.32819685,-0.6577965,-0.1266281
0.9342737722048068,0.7902389,0.972075,0.96974045,0.17439036,0.22362654,0.562965,0.15453209
0.8015754360581947,0.673415,0.9855091,0.9730716,0.18252145,0.28591403,0.13439651,0.22568735
