subj,Age,Sex,trial,resp,evidence,Confidence,criterion_fluctuations
1235182,24,1,71,1,0.5,5,0.19975193
1235182,24,1,72,0,-0.625,5,0.17390719
1235182,24,1,73,0,-1.0,6,0.15760385
1235182,24,1,74,1,1.0,6,0.1346072
1235182,24,1,75,0,-0.5,6,0.10870166
1235182,24,1,76,0,-0.375,6,0.08856971
1235182,24,1,77,0,-1.0,6,0.081785776
1235182,24,1,78,0,-0.375,4,0.06676502
1235182,24,1,79,0,-0.125,6,0.070001
1235182,24,1,80,1,0.75,6,0.10693872
1235182,24,1,81,1,0.125,6,0.13673763
1235182,24,1,82,0,0.375,1,0.105479315
1235182,24,1,83,0,-0.5,6,0.17594364
1235182,24,1,84,1,0.625,5,0.26043662
1235182,24,1,85,1,0.625,4,0.33366126
1235182,24,1,86,1,0.875,6,0.3899909
1235182,24,1,87,1,0.25,4,0.44608533
1235182,24,1,88,1,1.0,6,0.47419104
1235182,24,1,89,0,-0.375,6,0.49808934
1235182,24,1,90,1,0.5,4,0.5544931
1235182,24,1,91,1,0.375,4,0.6085763
1235182,24,1,92,1,1.0,6,0.6471614
1235182,24,1,93,1,0.5,5,0.6722701
1235182,24,1,94,1,-0.25,3,0.692886
1235182,24,1,95,1,-0.125,4,0.6376478
1235182,24,1,96,0,0.0,5,0.519385
1235182,24,1,97,0,-0.625,6,0.48911247
1235182,24,1,98,0,-0.625,6,0.4598822
1235182,24,1,99,0,0.0,6,0.43983665
1235182,24,1,100,0,-0.875,6,0.5032226
1235182,24,1,101,0,-0.875,6,0.5647371
1235182,24,1,102,0,-0.5,6,0.6326749
1235182,24,1,103,1,0.875,6,0.71594834
1235182,24,1,104,1,0.375,6,0.8061289
1235182,24,1,105,1,-0.125,5,0.8885568
1235182,24,1,106,1,0.875,5,0.9146266
1235182,24,1,107,1,0.75,5,0.9494057
1235182,24,1,108,1,-0.125,4,0.97578645
1235182,24,1,109,0,-0.875,6,0.95751756
1235182,24,1,110,0,-0.875,6,0.951263
1235182,24,1,111,1,0.25,5,0.95291495
1235182,24,1,112,0,-0.75,6,0.93848664
1235182,24,1,113,0,-1.0,6,0.93461025
1235182,24,1,114,1,0.75,6,0.94206756
1235182,24,1,115,1,1.0,6,0.9576429
1235182,24,1,116,0,-0.75,6,0.9734811
1235182,24,1,117,0,-0.25,6,1.0030342
1235182,24,1,118,1,-0.25,5,1.0997658
1235182,24,1,119,1,0.625,6,1.1336693
1235182,24,1,120,1,0.5,6,1.1765254
1235182,24,1,121,0,-1.0,5,1.2263219
1235182,24,1,122,1,-0.625,3,1.2813064
1235182,24,1,123,1,0.0,6,1.241244
1235182,24,1,124,1,0.125,5,1.1758571
1235182,24,1,125,1,0.125,3,1.104826
1235182,24,1,126,0,-0.75,6,1.0161334
1235182,24,1,127,1,0.875,6,0.9399798
1235182,24,1,128,0,-0.5,4,0.86630386
1235182,24,1,129,0,-0.25,4,0.8310482
1235182,24,1,130,0,-0.75,6,0.85452133
1235182,24,1,131,1,0.25,5,0.8834772
1235182,24,1,132,1,0.125,4,0.891797
1235182,24,1,133,1,0.625,6,0.8860616
1235182,24,1,134,1,0.375,5,0.877334
1235182,24,1,135,1,0.0,5,0.8573164
1235182,24,1,136,0,-0.375,4,0.80557144
1235183,18,0,1,1,0.75,4,-1.4820683
1235183,18,0,2,0,0.25,3,-1.486276
1235183,18,0,3,0,-0.375,5,-1.4648786
1235183,18,0,4,0,0.625,3,-1.4474086
1235183,18,0,5,0,-0.625,5,-1.3775581
1235183,18,0,6,1,0.75,5,-1.3117981
1235183,18,0,7,0,0.375,2,-1.283147
1235183,18,0,8,0,-0.875,6,-1.2108372
1235183,18,0,9,0,-0.5,6,-1.1489908
1235183,18,0,10,1,0.875,3,-1.0909597
1235183,18,0,11,1,0.625,5,-1.0435151
1235183,18,0,12,0,-0.375,3,-1.019427
1235183,18,0,13,0,0.125,1,-0.99942803
1235183,18,0,14,0,-0.125,2,-0.9404847
1235183,18,0,15,0,0.0,1,-0.87237144
1235183,18,0,16,0,-1.0,5,-0.7826009
1235183,18,0,17,0,-0.875,5,-0.69570124
1235183,18,0,18,1,0.25,4,-0.61180407
