IDcode,Age,Sex,Trial,Response,Stimulus,Confidence
4676574,46,1,83,0,40,6
4676574,46,1,84,0,8,6
4676574,46,1,85,1,72,4
4676574,46,1,86,0,-16,6
4676574,46,1,87,1,32,6
4676574,46,1,88,1,24,4
4676574,46,1,89,1,-24,6
4676574,46,1,90,1,32,5
4676574,46,1,91,0,-32,6
4676574,46,1,92,1,-32,4
4676574,46,1,93,1,24,6
4676574,46,1,94,0,56,3
4676574,46,1,95,1,64,6
4676574,46,1,96,0,-48,6
4676574,46,1,97,0,-72,6
4676574,46,1,98,0,-16,6
4676574,46,1,99,1,56,6
4676574,46,1,100,0,-56,6
4676574,46,1,101,1,72,6
4676574,46,1,102,1,16,6
4676574,46,1,103,1,48,6
4676574,46,1,104,1,-40,6
4676574,46,1,105,1,-8,6
4676574,46,1,106,1,56,6
4676574,46,1,107,1,64,6
4676574,46,1,108,0,-48,6
4676574,46,1,109,0,-40,6
4676574,46,1,110,1,-40,3
4676574,46,1,111,0,16,6
4676574,46,1,112,1,48,6
4676574,46,1,113,1,0,6
4676574,46,1,114,0,-56,6
4676574,46,1,115,1,-8,6
4676574,46,1,116,1,40,6
4676574,46,1,117,1,48,6
4676574,46,1,118,0,-64,4
4676574,46,1,119,1,32,6
4676574,46,1,120,0,-56,6
4676574,46,1,121,1,40,6
4676574,46,1,122,0,-24,4
4676574,46,1,123,0,-48,6
4676574,46,1,124,0,-64,6
4676574,46,1,125,1,64,6
4676574,46,1,126,0,-64,6
4676574,46,1,127,1,32,6
4676574,46,1,128,1,-8,5
4676574,46,1,129,1,24,6
4676574,46,1,130,0,-32,6
4676574,46,1,131,0,-72,6
4676574,46,1,132,1,8,6
4676574,46,1,133,1,72,6
4676574,46,1,134,1,-8,6
4676574,46,1,135,1,8,4
4676574,46,1,136,0,-64,2
4676574,46,1,137,1,0,3
4676574,46,1,138,0,0,4
4676574,46,1,139,1,-40,6
4676574,46,1,140,1,64,6
4676574,46,1,141,1,16,6
4676574,46,1,142,0,-56,6
4676574,46,1,143,1,40,6
4676574,46,1,144,1,-24,6
4676574,46,1,145,1,16,6
4676574,46,1,146,1,48,6
4676574,46,1,147,0,-72,6
4676574,46,1,148,1,72,6
4676574,46,1,149,1,56,6
4676574,46,1,150,0,-72,6
4676574,46,1,151,0,-16,6
4676574,46,1,152,0,0,4
4676586,23,1,1,0,-56,4
4676586,23,1,2,1,72,4
4676586,23,1,3,1,40,3
4676586,23,1,4,1,24,4
4676586,23,1,5,0,-72,5
4676586,23,1,6,0,-72,3
4676586,23,1,7,0,-64,3
4676586,23,1,8,1,48,3
4676586,23,1,9,1,-40,3
4676586,23,1,10,0,-72,5
4676586,23,1,11,1,0,4
4676586,23,1,12,1,40,4
4676586,23,1,13,0,-16,3
4676586,23,1,14,1,48,5
4676586,23,1,15,0,-56,3
4676586,23,1,16,0,-32,4
4676586,23,1,17,1,8,4
4676586,23,1,18,0,8,3
4676586,23,1,19,1,-8,3
4676586,23,1,20,1,40,5
4676586,23,1,21,1,8,5
4676586,23,1,22,0,-24,3
4676586,23,1,23,1,64,5
4676586,23,1,24,1,0,3
4676586,23,1,25,1,32,4
4676586,23,1,26,1,-8,4
4676586,23,1,27,0,-16,3
4676586,23,1,28,1,24,5
4676586,23,1,29,1,64,4
4676586,23,1,30,0,-72,6
4676586,23,1,31,1,32,5
4676586,23,1,32,1,32,4
4676586,23,1,33,1,16,5
4676586,23,1,34,1,-48,3
4676586,23,1,35,1,64,6
4676586,23,1,36,1,72,6
4676586,23,1,37,1,8,4
4676586,23,1,38,1,-56,5
4676586,23,1,39,1,56,6
4676586,23,1,40,0,-48,3
4676586,23,1,41,1,-24,3
4676586,23,1,42,0,0,3
4676586,23,1,43,1,0,5
4676586,23,1,44,1,24,2
4676586,23,1,45,1,56,5
4676586,23,1,46,1,-16,5
4676586,23,1,47,1,64,6
4676586,23,1,48,1,-40,6
4676586,23,1,49,1,-64,3
4676586,23,1,50,0,-64,6
4676586,23,1,51,0,-32,4
4676586,23,1,52,1,-24,5
4676586,23,1,53,0,-48,4
4676586,23,1,54,0,-40,5
4676586,23,1,55,0,-40,3
4676586,23,1,56,1,24,6
4676586,23,1,57,0,-16,6
4676586,23,1,58,0,-56,4
4676586,23,1,59,1,48,5
4676586,23,1,60,1,48,6
4676586,23,1,61,1,40,5
4676586,23,1,62,0,-64,5
4676586,23,1,63,1,72,6
4676586,23,1,64,0,-32,6
4676586,23,1,65,1,-32,3
4676586,23,1,66,1,72,6
4676586,23,1,67,1,56,6
4676586,23,1,68,1,56,6
4676586,23,1,69,0,-24,5
4676586,23,1,70,1,16,5
4676586,23,1,71,1,-8,5
4676586,23,1,72,0,-8,3
4676586,23,1,73,1,32,5
4676586,23,1,74,1,16,5
4676586,23,1,75,0,-48,5
4676586,23,1,76,1,16,5
4676586,23,1,77,1,-16,3
4676586,23,1,78,1,0,5
4676586,23,1,79,1,8,4
4676586,23,1,80,1,56,6
4676586,23,1,81,0,-56,6
4676586,23,1,82,1,-40,3
4676586,23,1,83,0,-32,3
4676586,23,1,84,1,32,4
4676586,23,1,85,0,-72,5
4676586,23,1,86,1,40,5
4676586,23,1,87,0,-40,4
4676586,23,1,88,1,64,6
4676586,23,1,89,1,16,5
4676586,23,1,90,1,32,6
4676586,23,1,91,0,-32,5
4676586,23,1,92,0,-16,3
4676586,23,1,93,0,-56,4
4676586,23,1,94,0,-64,4
4676586,23,1,95,0,-56,4
4676586,23,1,96,0,72,5
4676586,23,1,97,1,-32,5
4676586,23,1,98,0,-40,5
4676586,23,1,99,0,-48,6
4676586,23,1,100,1,24,6
4676586,23,1,101,0,-48,5
4676586,23,1,102,0,-8,4
4676586,23,1,103,0,-48,4
4676586,23,1,104,1,24,5
4676586,23,1,105,1,72,6
4676586,23,1,106,0,-48,6
4676586,23,1,107,1,64,6
4676586,23,1,108,1,16,5
4676586,23,1,109,1,0,4
4676586,23,1,110,0,-40,5
4676586,23,1,111,1,64,5
4676586,23,1,112,1,-24,3
4676586,23,1,113,0,8,2
4676586,23,1,114,1,64,5
4676586,23,1,115,1,40,5
4676586,23,1,116,1,16,5
4676586,23,1,117,1,-16,5
4676586,23,1,118,1,-24,2
4676586,23,1,119,0,-8,5
4676586,23,1,120,0,-64,6
4676586,23,1,121,1,48,6
4676586,23,1,122,1,16,6
4676586,23,1,123,1,32,6
4676586,23,1,124,1,-24,4
4676586,23,1,125,1,72,6
4676586,23,1,126,1,40,5
4676586,23,1,127,1,48,5
4676586,23,1,128,1,8,5
4676586,23,1,129,0,-56,6
4676586,23,1,130,1,72,6
4676586,23,1,131,1,-8,3
4676586,23,1,132,0,-72,6
4676586,23,1,133,1,56,6
4676586,23,1,134,0,-8,5
4676586,23,1,135,0,8,4
4676586,23,1,136,1,40,5
4676586,23,1,137,0,-72,6
4676586,23,1,138,0,0,5
4676586,23,1,139,1,24,5
4676586,23,1,140,0,-24,4
4676586,23,1,141,0,-72,6
4676586,23,1,142,1,56,5
4676586,23,1,143,0,56,1
4676586,23,1,144,0,-64,6
4676586,23,1,145,1,-16,3
4676586,23,1,146,1,0,3
4676586,23,1,147,0,-32,4
4676586,23,1,148,1,-64,4
4676586,23,1,149,1,24,4
4676586,23,1,150,1,32,3
4676586,23,1,151,1,48,3
4676586,23,1,152,1,48,5
4676624,24,1,1,1,-16,2
4676624,24,1,2,0,-40,2
4676624,24,1,3,0,0,5
4676624,24,1,4,0,40,2
4676624,24,1,5,0,-40,1
4676624,24,1,6,1,-56,1
4676624,24,1,7,0,56,2
4676624,24,1,8,1,24,5
4676624,24,1,9,0,-64,1
4676624,24,1,10,1,-8,1
4676624,24,1,11,1,-8,1
4676624,24,1,12,1,40,5
4676624,24,1,13,0,-64,2
4676624,24,1,14,0,8,1
4676624,24,1,15,0,-24,1
4676624,24,1,16,1,32,1
4676624,24,1,17,1,72,5
4676624,24,1,18,1,64,5
4676624,24,1,19,1,8,3
4676624,24,1,20,0,-72,5
4676624,24,1,21,1,56,5
4676624,24,1,22,0,-48,1
4676624,24,1,23,0,-8,4
4676624,24,1,24,1,72,5
4676624,24,1,25,1,16,4
4676624,24,1,26,0,-56,1
4676624,24,1,27,1,-56,1
4676624,24,1,28,1,64,5
4676624,24,1,29,1,0,1
4676624,24,1,30,1,72,6
4676624,24,1,31,1,-64,1
4676624,24,1,32,1,40,3
4676624,24,1,33,1,32,5
4676624,24,1,34,1,-32,4
4676624,24,1,35,0,-48,2
4676624,24,1,36,1,-16,1
4676624,24,1,37,0,-72,5
4676624,24,1,38,1,16,4
4676624,24,1,39,1,-16,4
4676624,24,1,40,1,-32,1
4676624,24,1,41,1,-24,1
4676624,24,1,42,1,48,3
4676624,24,1,43,0,-72,3
4676624,24,1,44,1,56,6
4676624,24,1,45,1,24,5
4676624,24,1,46,1,0,4
4676624,24,1,47,1,72,6
4676624,24,1,48,1,64,6
4676624,24,1,49,0,-48,2
4676624,24,1,50,0,-40,2
4676624,24,1,51,0,-64,1
4676624,24,1,52,1,48,2
4676624,24,1,53,1,24,4
4676624,24,1,54,1,-40,5
4676624,24,1,55,1,32,5
4676624,24,1,56,0,-24,1
4676624,24,1,57,1,48,5
4676624,24,1,58,1,16,5
4676624,24,1,59,1,48,6
4676624,24,1,60,1,8,3
4676624,24,1,61,1,-48,1
4676624,24,1,62,0,-16,1
4676624,24,1,63,1,56,5
4676624,24,1,64,1,16,1
4676624,24,1,65,0,-24,1
4676624,24,1,66,1,64,6
4676624,24,1,67,1,-32,1
4676624,24,1,68,1,0,3
4676624,24,1,69,0,-32,2
4676624,24,1,70,1,-56,2
4676624,24,1,71,1,8,1
4676624,24,1,72,0,-72,2
4676624,24,1,73,1,32,1
4676624,24,1,74,0,-8,1
4676624,24,1,75,1,24,4
4676624,24,1,76,1,40,6
4676624,24,1,77,1,-32,1
4676624,24,1,78,1,16,2
4676624,24,1,79,0,-56,3
4676624,24,1,80,1,8,2
4676624,24,1,81,1,72,6
4676624,24,1,82,0,-64,3
4676624,24,1,83,0,-72,6
4676624,24,1,84,1,40,4
4676624,24,1,85,1,16,3
4676624,24,1,86,0,-16,4
4676624,24,1,87,1,64,6
4676624,24,1,88,1,64,5
4676624,24,1,89,0,-8,1
4676624,24,1,90,0,-8,1
4676624,24,1,91,1,-56,1
4676624,24,1,92,0,-72,5
4676624,24,1,93,1,64,6
4676624,24,1,94,0,8,1
4676624,24,1,95,1,-16,1
4676624,24,1,96,1,32,3
4676624,24,1,97,1,32,2
4676624,24,1,98,1,56,4
4676624,24,1,99,0,0,1
4676624,24,1,100,1,40,5
4676624,24,1,101,1,16,2
4676624,24,1,102,1,48,6
4676624,24,1,103,1,-16,4
4676624,24,1,104,1,-8,1
4676624,24,1,105,0,-40,1
4676624,24,1,106,0,-48,1
4676624,24,1,107,1,-24,1
4676624,24,1,108,1,8,1
4676624,24,1,109,0,-8,1
4676624,24,1,110,1,-24,1
4676624,24,1,111,1,32,3
4676624,24,1,112,1,48,5
4676624,24,1,113,1,16,2
4676624,24,1,114,0,-64,1
4676624,24,1,115,1,56,6
4676624,24,1,116,0,-24,1
4676624,24,1,117,1,48,2
4676624,24,1,118,0,32,1
4676624,24,1,119,0,-40,2
4676624,24,1,120,1,-32,1
4676624,24,1,121,1,-48,1
4676624,24,1,122,0,-64,2
4676624,24,1,123,1,40,3
4676624,24,1,124,1,-16,1
4676624,24,1,125,1,56,4
4676624,24,1,126,0,-40,1
4676624,24,1,127,1,40,1
4676624,24,1,128,0,-72,6
4676624,24,1,129,0,-72,4
4676624,24,1,130,0,-56,4
4676624,24,1,131,1,0,1
4676624,24,1,132,1,72,4
4676624,24,1,133,0,-32,4
4676624,24,1,134,0,24,1
4676624,24,1,135,1,72,3
4676624,24,1,136,0,-56,1
4676624,24,1,137,1,0,6
4676624,24,1,138,1,48,6
4676624,24,1,139,0,-64,2
4676624,24,1,140,1,24,6
4676624,24,1,141,0,-32,1
4676624,24,1,142,1,24,6
4676624,24,1,143,0,0,1
4676624,24,1,144,0,-40,1
4676624,24,1,145,1,-48,2
4676624,24,1,146,0,-48,2
4676624,24,1,147,1,-24,3
4676624,24,1,148,1,64,5
4676624,24,1,149,1,56,3
4676624,24,1,150,1,72,4
4676624,24,1,151,1,8,2
4676624,24,1,152,1,24,5
4676632,30,1,1,1,16,4
4676632,30,1,2,1,56,6
4676632,30,1,3,0,16,3
4676632,30,1,4,0,-48,6
4676632,30,1,5,1,56,6
4676632,30,1,6,0,-72,6
4676632,30,1,7,1,16,3
4676632,30,1,8,0,-64,5
4676632,30,1,9,0,-40,6
4676632,30,1,10,1,56,2
4676632,30,1,11,1,-32,3
4676632,30,1,12,1,64,5
4676632,30,1,13,1,72,5
4676632,30,1,14,1,32,4
4676632,30,1,15,0,-24,3
4676632,30,1,16,1,40,3
4676632,30,1,17,0,-40,5
4676632,30,1,18,1,24,3
4676632,30,1,19,0,8,4
4676632,30,1,20,0,-8,6
4676632,30,1,21,0,-40,6
4676632,30,1,22,1,40,4
4676632,30,1,23,1,64,4
4676632,30,1,24,0,56,4
4676632,30,1,25,0,0,3
4676632,30,1,26,0,-16,5
4676632,30,1,27,1,-48,1
4676632,30,1,28,1,64,6
4676632,30,1,29,0,-8,3
4676632,30,1,30,0,-32,5
4676632,30,1,31,0,-56,5
4676632,30,1,32,0,24,4
4676632,30,1,33,0,-64,6
4676632,30,1,34,0,-8,6
4676632,30,1,35,1,0,2
4676632,30,1,36,0,-16,5
4676632,30,1,37,0,-72,5
4676632,30,1,38,0,-24,2
4676632,30,1,39,0,-72,5
4676632,30,1,40,1,48,3
4676632,30,1,41,0,-24,5
4676632,30,1,42,0,-48,4
4676632,30,1,43,0,0,2
4676632,30,1,44,1,72,6
4676632,30,1,45,1,0,4
4676632,30,1,46,0,-32,4
4676632,30,1,47,1,-56,2
4676632,30,1,48,0,-16,3
4676632,30,1,49,1,24,5
4676632,30,1,50,0,-64,5
4676632,30,1,51,1,8,3
4676632,30,1,52,1,40,4
4676632,30,1,53,0,-48,6
4676632,30,1,54,1,32,4
4676632,30,1,55,0,-40,4
4676632,30,1,56,0,-56,5
4676632,30,1,57,1,32,2
4676632,30,1,58,1,32,5
4676632,30,1,59,1,16,4
4676632,30,1,60,0,-72,5
4676632,30,1,61,1,48,5
4676632,30,1,62,1,72,5
4676632,30,1,63,1,40,5
4676632,30,1,64,0,8,2
4676632,30,1,65,1,48,4
4676632,30,1,66,0,-8,4
4676632,30,1,67,1,64,6
4676632,30,1,68,1,72,6
4676632,30,1,69,0,-64,6
4676632,30,1,70,1,48,2
4676632,30,1,71,0,-16,3
4676632,30,1,72,0,-56,6
4676632,30,1,73,0,24,2
4676632,30,1,74,0,-32,5
4676632,30,1,75,1,8,4
4676632,30,1,76,0,-24,5
4676632,30,1,77,0,-40,5
4676632,30,1,78,1,-8,3
4676632,30,1,79,0,-72,6
4676632,30,1,80,0,-64,6
4676632,30,1,81,1,40,3
4676632,30,1,82,1,56,3
4676632,30,1,83,1,-24,1
4676632,30,1,84,1,64,4
4676632,30,1,85,0,16,4
4676632,30,1,86,0,-40,5
4676632,30,1,87,0,-24,4
4676632,30,1,88,0,-16,5
4676632,30,1,89,1,8,4
4676632,30,1,90,1,32,4
4676632,30,1,91,1,56,3
4676632,30,1,92,1,48,5
4676632,30,1,93,1,56,4
4676632,30,1,94,0,-32,3
4676632,30,1,95,0,0,5
4676632,30,1,96,1,56,4
4676632,30,1,97,0,-48,5
4676632,30,1,98,0,-32,4
4676632,30,1,99,0,-72,5
4676632,30,1,100,0,32,4
4676632,30,1,101,0,-8,5
4676632,30,1,102,1,72,5
4676632,30,1,103,0,-16,5
4676632,30,1,104,0,0,5
4676632,30,1,105,0,-16,4
4676632,30,1,106,0,-64,6
4676632,30,1,107,1,40,6
4676632,30,1,108,0,-48,4
4676632,30,1,109,0,-72,3
4676632,30,1,110,1,48,3
4676632,30,1,111,1,24,3
4676632,30,1,112,0,-56,6
4676632,30,1,113,0,-56,6
4676632,30,1,114,1,32,5
4676632,30,1,115,0,-48,4
4676632,30,1,116,0,8,6
4676632,30,1,117,1,40,3
4676632,30,1,118,1,72,5
4676632,30,1,119,1,64,1
4676632,30,1,120,1,24,3
4676632,30,1,121,0,-24,4
4676632,30,1,122,0,-40,4
4676632,30,1,123,0,-72,5
4676632,30,1,124,1,72,5
4676632,30,1,125,0,-32,5
4676632,30,1,126,1,72,5
4676632,30,1,127,1,48,4
4676632,30,1,128,0,-56,5
4676632,30,1,129,1,24,4
4676632,30,1,130,0,-40,6
4676632,30,1,131,1,16,5
4676632,30,1,132,0,-8,5
4676632,30,1,133,1,48,4
4676632,30,1,134,1,64,5
4676632,30,1,135,0,0,5
4676632,30,1,136,0,-48,5
4676632,30,1,137,1,16,5
4676632,30,1,138,1,-8,3
4676632,30,1,139,0,0,2
4676632,30,1,140,0,24,1
4676632,30,1,141,1,40,2
4676632,30,1,142,0,-16,2
4676632,30,1,143,0,-64,5
4676632,30,1,144,0,8,5
4676632,30,1,145,0,-64,5
4676632,30,1,146,0,-32,5
4676632,30,1,147,1,16,4
4676632,30,1,148,0,-24,4
4676632,30,1,149,0,32,3
4676632,30,1,150,1,64,5
4676632,30,1,151,0,-56,5
4676632,30,1,152,1,8,3
4676664,26,1,1,0,-48,4
4676664,26,1,2,0,-72,6
4676664,26,1,3,1,40,3
4676664,26,1,4,1,32,3
4676664,26,1,5,1,48,5
4676664,26,1,6,1,-8,1
4676664,26,1,7,1,-24,3
4676664,26,1,8,0,8,1
4676664,26,1,9,1,0,5
4676664,26,1,10,1,40,6
4676664,26,1,11,1,0,4
4676664,26,1,12,1,72,6
4676664,26,1,13,0,-56,2
4676664,26,1,14,0,-16,3
4676664,26,1,15,0,-72,5
4676664,26,1,16,0,-40,5
4676664,26,1,17,1,48,5
4676664,26,1,18,1,-32,4
4676664,26,1,19,1,56,6
4676664,26,1,20,1,-24,4
4676664,26,1,21,1,40,4
4676664,26,1,22,0,-64,6
4676664,26,1,23,1,32,4
4676664,26,1,24,0,-8,4
4676664,26,1,25,1,24,2
4676664,26,1,26,1,72,5
4676664,26,1,27,0,-8,4
4676664,26,1,28,0,48,3
4676664,26,1,29,1,0,4
4676664,26,1,30,1,64,6
4676664,26,1,31,0,-32,3
4676664,26,1,32,1,56,6
4676664,26,1,33,1,72,5
4676664,26,1,34,0,-72,6
4676664,26,1,35,1,-8,4
4676664,26,1,36,1,48,5
4676664,26,1,37,0,56,3
4676664,26,1,38,0,-40,2
4676664,26,1,39,1,72,5
4676664,26,1,40,0,-64,5
4676664,26,1,41,1,56,2
4676664,26,1,42,0,-56,6
4676664,26,1,43,0,-40,2
4676664,26,1,44,1,-16,5
4676664,26,1,45,1,-48,3
4676664,26,1,46,1,16,5
4676664,26,1,47,1,-24,2
4676664,26,1,48,1,64,2
4676664,26,1,49,1,32,5
4676664,26,1,50,0,-72,6
4676664,26,1,51,0,-40,5
4676664,26,1,52,1,8,2
4676664,26,1,53,1,16,4
4676664,26,1,54,1,8,2
4676664,26,1,55,0,-48,5
4676664,26,1,56,0,-32,5
4676664,26,1,57,1,24,6
4676664,26,1,58,1,16,3
4676664,26,1,59,1,8,5
4676664,26,1,60,0,-48,6
4676664,26,1,61,1,24,5
4676664,26,1,62,1,32,4
4676664,26,1,63,0,-32,2
4676664,26,1,64,0,24,5
4676664,26,1,65,1,-24,6
4676664,26,1,66,0,-16,5
4676664,26,1,67,1,64,5
4676664,26,1,68,0,16,5
4676664,26,1,69,0,-64,6
4676664,26,1,70,1,64,5
4676664,26,1,71,1,0,6
4676664,26,1,72,0,-56,6
4676664,26,1,73,0,-64,6
4676664,26,1,74,0,-56,6
4676664,26,1,75,0,40,3
4676664,26,1,76,0,-16,5
4676664,26,1,77,1,72,6
4676664,26,1,78,0,-72,5
4676664,26,1,79,0,-48,5
4676664,26,1,80,0,-64,6
4676664,26,1,81,1,56,6
4676664,26,1,82,1,40,2
4676664,26,1,83,0,16,2
4676664,26,1,84,1,48,6
4676664,26,1,85,1,64,5
4676664,26,1,86,0,-72,6
4676664,26,1,87,1,-24,2
4676664,26,1,88,1,8,5
4676664,26,1,89,0,16,3
4676664,26,1,90,1,-8,5
4676664,26,1,91,0,-16,3
4676664,26,1,92,0,-32,5
4676664,26,1,93,0,-48,6
4676664,26,1,94,0,-64,6
4676664,26,1,95,0,-16,5
4676664,26,1,96,1,40,6
4676664,26,1,97,1,72,6
4676664,26,1,98,1,48,6
4676664,26,1,99,0,-56,5
4676664,26,1,100,1,64,6
4676664,26,1,101,1,16,5
4676664,26,1,102,1,64,3
4676664,26,1,103,0,-24,3
4676664,26,1,104,0,-56,6
4676664,26,1,105,1,0,2
4676664,26,1,106,0,-32,3
4676664,26,1,107,0,16,4
4676664,26,1,108,0,32,2
4676664,26,1,109,1,48,5
4676664,26,1,110,1,48,2
4676664,26,1,111,1,24,2
4676664,26,1,112,1,72,4
4676664,26,1,113,1,0,2
4676664,26,1,114,1,-8,5
4676664,26,1,115,1,56,2
4676664,26,1,116,1,8,3
4676664,26,1,117,1,24,5
4676664,26,1,118,0,-40,6
4676664,26,1,119,1,32,5
4676664,26,1,120,0,-24,5
4676664,26,1,121,1,64,5
4676664,26,1,122,1,0,3
4676664,26,1,123,0,-56,5
4676664,26,1,124,1,0,5
4676664,26,1,125,0,-48,6
4676664,26,1,126,1,32,4
4676664,26,1,127,1,72,2
4676664,26,1,128,0,-56,3
4676664,26,1,129,0,-40,2
4676664,26,1,130,0,-8,4
4676664,26,1,131,1,-48,4
4676664,26,1,132,0,24,3
4676664,26,1,133,1,40,6
4676664,26,1,134,0,-40,3
4676664,26,1,135,0,-32,4
4676664,26,1,136,0,-72,5
4676664,26,1,137,0,-16,3
4676664,26,1,138,0,-32,2
4676664,26,1,139,0,-40,3
4676664,26,1,140,0,-8,4
4676664,26,1,141,0,8,4
4676664,26,1,142,1,24,5
4676664,26,1,143,1,8,5
4676664,26,1,144,1,56,6
4676664,26,1,145,1,40,3
4676664,26,1,146,1,56,2
4676664,26,1,147,0,-72,6
4676664,26,1,148,0,-24,3
4676664,26,1,149,0,-64,6
4676664,26,1,150,1,-16,4
4676664,26,1,151,0,-64,2
4676664,26,1,152,1,32,5
4676672,19,1,1,0,-72,3
4676672,19,1,2,1,56,2
4676672,19,1,3,0,-64,4
4676672,19,1,4,1,32,5
4676672,19,1,5,0,-16,3
4676672,19,1,6,0,-48,5
4676672,19,1,7,1,32,5
4676672,19,1,8,0,-72,4
4676672,19,1,9,0,-16,5
4676672,19,1,10,0,8,1
4676672,19,1,11,0,-40,4
4676672,19,1,12,0,-40,3
4676672,19,1,13,0,-64,5
4676672,19,1,14,0,0,5
4676672,19,1,15,0,16,4
4676672,19,1,16,0,-72,4
4676672,19,1,17,0,-56,4
4676672,19,1,18,0,-8,5
4676672,19,1,19,0,-56,5
4676672,19,1,20,0,-24,4
4676672,19,1,21,0,-48,4
4676672,19,1,22,0,24,4
4676672,19,1,23,1,72,5
4676672,19,1,24,0,-16,4
4676672,19,1,25,1,24,5
4676672,19,1,26,0,16,4
4676672,19,1,27,0,8,5
4676672,19,1,28,1,24,5
4676672,19,1,29,0,-48,5
4676672,19,1,30,0,32,5
4676672,19,1,31,1,24,5
4676672,19,1,32,1,56,5
4676672,19,1,33,0,16,5
4676672,19,1,34,1,72,5
4676672,19,1,35,1,40,5
4676672,19,1,36,0,0,5
4676672,19,1,37,1,32,5
4676672,19,1,38,0,40,5
4676672,19,1,39,0,-40,5
4676672,19,1,40,0,-24,5
4676672,19,1,41,1,72,5
4676672,19,1,42,1,48,5
4676672,19,1,43,0,-32,5
4676672,19,1,44,1,72,5
4676672,19,1,45,0,-64,4
4676672,19,1,46,1,48,4
4676672,19,1,47,1,40,5
4676672,19,1,48,0,-24,2
4676672,19,1,49,1,56,4
4676672,19,1,50,0,8,2
4676672,19,1,51,0,-72,5
4676672,19,1,52,0,-8,4
4676672,19,1,53,0,-56,4
4676672,19,1,54,0,40,2
4676672,19,1,55,1,48,5
4676672,19,1,56,0,16,4
4676672,19,1,57,0,-32,5
4676672,19,1,58,0,-48,3
4676672,19,1,59,1,64,4
4676672,19,1,60,0,-8,4
4676672,19,1,61,0,-24,4
4676672,19,1,62,1,56,4
4676672,19,1,63,0,-40,4
4676672,19,1,64,0,-32,4
4676672,19,1,65,1,64,4
4676672,19,1,66,0,64,4
4676672,19,1,67,0,0,4
4676672,19,1,68,0,-8,2
4676672,19,1,69,1,-64,4
4676672,19,1,70,0,-56,4
4676672,19,1,71,0,0,4
4676672,19,1,72,1,48,4
4676672,19,1,73,0,8,2
4676672,19,1,74,1,64,5
4676672,19,1,75,0,-32,5
4676672,19,1,76,0,-16,1
4676672,19,1,77,1,-48,2
4676672,19,1,78,1,48,4
4676672,19,1,79,1,24,4
4676672,19,1,80,1,56,5
4676672,19,1,81,1,64,5
4676672,19,1,82,1,-40,5
4676672,19,1,83,1,24,5
4676672,19,1,84,0,-8,4
4676672,19,1,85,1,48,5
4676672,19,1,86,0,8,4
4676672,19,1,87,0,40,5
4676672,19,1,88,0,-40,4
4676672,19,1,89,0,40,5
4676672,19,1,90,1,72,5
4676672,19,1,91,0,8,4
4676672,19,1,92,0,-64,5
4676672,19,1,93,1,72,5
4676672,19,1,94,0,-32,5
4676672,19,1,95,0,56,4
4676672,19,1,96,1,64,5
4676672,19,1,97,0,0,4
4676672,19,1,98,0,40,5
4676672,19,1,99,1,24,4
4676672,19,1,100,0,-24,5
4676672,19,1,101,1,32,5
4676672,19,1,102,0,-56,5
4676672,19,1,103,0,-72,5
4676672,19,1,104,0,56,5
4676672,19,1,105,1,72,5
4676672,19,1,106,0,-40,5
4676672,19,1,107,0,48,5
4676672,19,1,108,0,-72,5
4676672,19,1,109,1,0,5
4676672,19,1,110,0,-8,4
4676672,19,1,111,1,32,5
4676672,19,1,112,1,40,5
4676672,19,1,113,0,-8,5
4676672,19,1,114,0,72,5
4676672,19,1,115,0,64,5
4676672,19,1,116,0,-8,5
4676672,19,1,117,0,-24,5
4676672,19,1,118,0,-48,4
4676672,19,1,119,0,-32,4
4676672,19,1,120,0,-24,5
4676672,19,1,121,1,48,2
4676672,19,1,122,0,-16,5
4676672,19,1,123,1,32,2
4676672,19,1,124,1,24,2
4676672,19,1,125,0,-48,6
4676672,19,1,126,0,-40,4
4676672,19,1,127,1,64,4
4676672,19,1,128,0,-72,5
4676672,19,1,129,0,16,5
4676672,19,1,130,0,-64,4
4676672,19,1,131,0,-32,4
4676672,19,1,132,1,-16,5
4676672,19,1,133,1,56,4
4676672,19,1,134,0,-56,4
4676672,19,1,135,0,16,4
4676672,19,1,136,0,-48,5
4676672,19,1,137,0,-64,5
4676672,19,1,138,1,16,5
4676672,19,1,139,1,16,4
4676672,19,1,140,1,32,5
4676672,19,1,141,0,-72,5
4676672,19,1,142,1,0,5
4676672,19,1,143,0,-56,5
4676672,19,1,144,0,-16,5
4676672,19,1,145,1,8,4
4676672,19,1,146,1,-64,5
4676672,19,1,147,1,-24,4
4676672,19,1,148,0,-32,4
4676672,19,1,149,0,0,4
4676672,19,1,150,0,-56,4
4676672,19,1,151,1,8,4
4676672,19,1,152,0,-16,4
4676690,43,1,1,1,40,4
4676690,43,1,2,0,40,3
4676690,43,1,3,1,48,4
4676690,43,1,4,0,-32,4
4676690,43,1,5,0,-40,2
4676690,43,1,6,0,-48,5
4676690,43,1,7,1,72,2
4676690,43,1,8,0,-24,2
4676690,43,1,9,0,48,2
4676690,43,1,10,0,-32,4
4676690,43,1,11,0,-40,5
4676690,43,1,12,0,-32,4
4676690,43,1,13,1,24,4
4676690,43,1,14,0,0,4
4676690,43,1,15,1,48,5
4676690,43,1,16,1,64,5
4676690,43,1,17,0,-40,4
4676690,43,1,18,0,8,4
